trip_id,dispatched_at,en_route_at,arrived_at,actual_travel_duration_sec,arrival_source,distance_km,google_eta_sec,google_eta_captured_at,city,locality,sector,service_area,service_category,hour,day_of_week,is_weekend,weather_condition,temperature_c,rain_mm,visibility_km,traffic_level,provider_availability_count,demand_level,surge_multiplier,estimated_wait_before_dispatch_sec,quality_score,validation_status,validation_flags,is_synthetic,is_training_eligible
SYN-ETA-006867,2024-05-29T08:14:57,2024-05-29T08:15:23.100000,2024-05-29T08:43:02.700000,1659.6,job_start,5.97,1065.0,2024-05-29T08:14:57,Gurugram,DLF The Belaire,Sector 52,Gurugram-DLF The Belaire,General Handyman,8,2,0,clear,34.4,0.0,10.0,HIGH,8,NORMAL,1.0,26.1,0.79,PASS,none,True,False
SYN-ETA-006868,2024-04-23T19:46:43,2024-04-23T19:47:00.200000,2024-04-23T20:25:34.500000,2314.3,job_start,4.62,1345.4,2024-04-23T19:46:43,Delhi,Greater Kailash,Sector 44,Delhi-Greater Kailash,Plumbing,19,1,0,partly_cloudy,39.8,0.0,8.0,SEVERE,5,HIGH,1.2,17.2,0.712,PASS,none,True,False
SYN-ETA-006869,2024-03-25T11:29:49,2024-03-25T11:30:14.800000,2024-03-25T12:02:55.900000,1961.1,gps_geofence,4.66,1391.2,2024-03-25T11:29:49,Noida,Sector 93A,Sector 55,Noida-Sector 93A,Cleaning,11,0,0,clear,36.3,0.0,10.0,SEVERE,14,HIGH,1.2,25.8,0.773,PASS,none,True,False
SYN-ETA-006870,2024-06-01T18:29:11,2024-06-01T18:29:14.100000,2024-06-01T19:01:01,1906.9,gps_geofence,6.31,1294.0,2024-06-01T18:29:11,Noida,Sector 50,Sector 55,Noida-Sector 50,Deep Cleaning,18,5,1,rain,28.3,0.9,2.5,HIGH,10,NORMAL,1.0,3.1,0.667,PASS,none,True,False
SYN-ETA-006871,2024-05-19T19:54:01,2024-05-19T19:54:12.300000,2024-05-19T20:45:05.500000,3053.2,gps_geofence,5.5,2000.8,2024-05-19T19:54:01,Noida,Sector 62,Sector 44,Noida-Sector 62,Electrical,19,6,1,dust,33.8,0.0,2.5,SEVERE,6,VERY_HIGH,1.5,11.3,0.774,PASS,none,True,False
SYN-ETA-006872,2024-06-27T08:43:14,2024-06-27T08:43:22.200000,2024-06-27T08:54:11.500000,649.3,gps_geofence,4.72,618.9,2024-06-27T08:43:14,Gurugram,DLF The Aralias,Sector 51,Gurugram-DLF The Aralias,Deep Cleaning,8,3,0,clear,24.9,0.0,10.0,MODERATE,6,NORMAL,1.0,8.2,0.914,PASS,none,True,False
SYN-ETA-006873,2024-01-31T17:06:21,2024-01-31T17:06:23.500000,2024-01-31T17:27:19,1255.5,gps_geofence,2.55,781.6,2024-01-31T17:06:21,Gurugram,Sushant Lok,Sector 52,Gurugram-Sushant Lok,Cleaning,17,2,0,clear,12.1,0.0,10.0,SEVERE,6,NORMAL,1.0,2.5,0.839,PASS,none,True,False
SYN-ETA-006874,2024-02-27T14:17:09,2024-02-27T14:17:09.300000,2024-02-27T14:27:37.800000,628.5,gps_geofence,4.69,487.7,2024-02-27T14:17:09,Gurugram,Sector 45,Sector 44,Gurugram-Sector 45,Cleaning,14,1,0,dust,18.6,0.0,2.5,LOW,10,LOW,1.0,0.3,0.887,PASS,none,True,False
SYN-ETA-006875,2024-04-04T08:06:25,2024-04-04T08:06:44.300000,2024-04-04T08:22:03.700000,919.4,gps_geofence,6.13,712.7,2024-04-04T08:06:25,Delhi,Greater Kailash,Sector 62,Delhi-Greater Kailash,Carpentry,8,3,0,clear,40.6,0.0,10.0,MODERATE,8,NORMAL,1.0,19.3,0.809,PASS,none,True,False
SYN-ETA-006876,2024-01-06T19:50:14,2024-01-06T19:50:39.900000,2024-01-06T19:56:35.400000,355.5,gps_geofence,2.04,291.4,2024-01-06T19:50:14,Delhi,Vasant Vihar,Sector 45,Delhi-Vasant Vihar,Beauty/Salon,19,5,1,dust,26.7,0.0,2.5,MODERATE,2,VERY_HIGH,1.5,25.9,0.668,PASS,none,True,False
SYN-ETA-006877,2024-05-22T17:38:19,2024-05-22T17:38:36.100000,2024-05-22T18:54:58.400000,4582.3,gps_geofence,6.84,2402.9,2024-05-22T17:38:19,Delhi,South Delhi,Sector 44,Delhi-South Delhi,Carpentry,17,2,0,dust,37.3,0.0,2.5,SEVERE,6,LOW,1.0,17.1,0.898,REVIEW,long_trip,True,False
SYN-ETA-006878,2024-01-30T19:46:27,2024-01-30T19:46:52.200000,2024-01-30T20:11:35.900000,1483.7,gps_geofence,5.73,1123.4,2024-01-30T19:46:27,Gurugram,DLF The Magnolias,Sector 45,Gurugram-DLF The Magnolias,Carpentry,19,1,0,clear,11.5,0.0,10.0,HIGH,8,NORMAL,1.0,25.2,0.871,PASS,none,True,False
SYN-ETA-006879,2024-02-12T18:06:29,2024-02-12T18:06:49.800000,2024-02-12T18:23:34.700000,1004.9,job_start,3.31,678.6,2024-02-12T18:06:29,Gurugram,Sector 42,Sector 55,Gurugram-Sector 42,Cleaning,18,0,0,dust,18.0,0.0,2.5,HIGH,6,HIGH,1.2,20.8,0.804,PASS,none,True,False
SYN-ETA-006880,2024-05-14T19:45:02,2024-05-14T19:45:27.400000,2024-05-14T19:54:49.300000,561.9,gps_geofence,2.38,438.6,2024-05-14T19:45:02,Delhi,South Delhi,Sector 51,Delhi-South Delhi,General Handyman,19,1,0,partly_cloudy,43.1,0.0,8.0,HIGH,6,HIGH,1.2,25.4,0.892,PASS,none,True,False
SYN-ETA-006881,2024-01-18T09:32:22,2024-01-18T09:32:26.300000,2024-01-18T10:25:22.800000,3176.5,gps_geofence,7.33,2177.7,2024-01-18T09:32:22,Gurugram,DLF Park Place,Sector 55,Gurugram-DLF Park Place,AC Service,9,3,0,partly_cloudy,20.8,0.0,8.0,SEVERE,6,LOW,1.0,4.3,0.665,PASS,none,True,False
SYN-ETA-006882,2024-04-27T19:00:04,2024-04-27T19:00:31.100000,2024-04-27T19:18:39.300000,1088.2,job_start,4.37,757.5,2024-04-27T19:00:04,Delhi,Hauz Khas,Sector 44,Delhi-Hauz Khas,Cleaning,19,5,1,partly_cloudy,40.2,0.0,8.0,HIGH,10,LOW,1.0,27.1,0.995,PASS,none,True,False
SYN-ETA-006883,2024-01-03T20:23:25,2024-01-03T20:23:27.700000,2024-01-03T20:45:34.400000,1326.7,gps_geofence,3.68,822.9,2024-01-03T20:23:25,Noida,Sector 104,Sector 52,Noida-Sector 104,Cleaning,20,2,0,fog,19.8,0.0,2.5,HIGH,1,VERY_HIGH,1.5,2.7,0.917,PASS,none,True,False
SYN-ETA-006884,2024-04-09T09:54:37,2024-04-09T09:54:43.600000,2024-04-09T10:27:02.100000,1938.5,job_start,3.98,1283.5,2024-04-09T09:54:37,Delhi,Hauz Khas,Sector 93,Delhi-Hauz Khas,AC Service,9,1,0,cloudy,33.2,0.0,8.0,SEVERE,10,NORMAL,1.0,6.6,0.914,PASS,none,True,False
SYN-ETA-006885,2024-03-25T08:47:40,2024-03-25T08:47:48.400000,2024-03-25T08:51:37.900000,229.5,gps_geofence,0.9,172.1,2024-03-25T08:47:40,Gurugram,DLF The Aralias,Sector 51,Gurugram-DLF The Aralias,Beauty/Salon,8,0,0,partly_cloudy,37.7,0.0,8.0,HIGH,8,NORMAL,1.0,8.4,0.7,PASS,none,True,False
SYN-ETA-006886,2024-04-11T16:43:51,2024-04-11T16:43:54.800000,2024-04-11T16:50:43,408.2,gps_geofence,3.88,309.8,2024-04-11T16:43:51,Gurugram,DLF The Belaire,Sector 55,Gurugram-DLF The Belaire,Plumbing,16,3,0,partly_cloudy,39.0,0.0,8.0,LOW,5,NORMAL,1.0,3.8,0.931,PASS,none,True,False
SYN-ETA-006887,2024-01-22T20:12:45,2024-01-22T20:13:12.800000,2024-01-22T20:50:35.500000,2242.7,gps_geofence,7.26,1409.0,2024-01-22T20:12:45,Delhi,Greater Kailash,Sector 45,Delhi-Greater Kailash,Appliance Repair,20,0,0,dust,13.8,0.0,2.5,HIGH,9,NORMAL,1.0,27.8,0.738,PASS,none,True,False
SYN-ETA-006888,2024-01-01T20:31:16,2024-01-01T20:31:29,2024-01-01T21:02:08.700000,1839.7,gps_geofence,5.74,1306.6,2024-01-01T20:31:16,Delhi,Jor Bagh,Sector 44,Delhi-Jor Bagh,Cleaning,20,0,0,fog,31.3,0.0,2.5,HIGH,9,NORMAL,1.0,13.0,0.832,PASS,none,True,False
SYN-ETA-006889,2024-02-13T20:37:37,2024-02-13T20:37:55.600000,2024-02-13T21:38:29.600000,3634.0,gps_geofence,5.62,2071.9,2024-02-13T20:37:37,Gurugram,Sushant Lok,Sector 93,Gurugram-Sushant Lok,General Handyman,20,1,0,fog,21.0,0.0,2.5,SEVERE,6,HIGH,1.2,18.6,0.898,REVIEW,long_trip,True,False
SYN-ETA-006890,2024-05-21T21:17:06,2024-05-21T21:18:13.800000,2024-05-21T21:48:29.100000,1815.3,job_start,3.33,1142.8,2024-05-21T21:17:06,Gurugram,Cyber City,Sector 44,Gurugram-Cyber City,Plumbing,21,1,0,dust,38.6,0.0,2.5,SEVERE,3,VERY_HIGH,1.5,67.8,0.628,PASS,none,True,False
SYN-ETA-006891,2024-01-14T10:38:20,2024-01-14T10:38:36,2024-01-14T10:47:50.900000,554.9,job_start,3.54,439.4,2024-01-14T10:38:20,Delhi,Malviya Nagar,Sector 43,Delhi-Malviya Nagar,Cleaning,10,6,1,clear,17.0,0.0,10.0,MODERATE,10,LOW,1.0,16.0,0.706,PASS,none,True,False
SYN-ETA-006892,2024-02-22T10:12:33,2024-02-22T10:13:09.200000,2024-02-22T10:14:09.200000,60.0,gps_geofence,0.3,41.5,2024-02-22T10:12:33,Delhi,Saket,Sector 51,Delhi-Saket,Pest Control,10,3,0,dust,16.0,0.0,2.5,MODERATE,6,HIGH,1.2,36.2,0.633,PASS,none,True,False
SYN-ETA-006893,2024-04-05T10:13:25,2024-04-05T10:13:36.500000,2024-04-05T10:23:06.700000,570.2,gps_geofence,2.25,384.3,2024-04-05T10:13:25,Gurugram,DLF The Aralias,Sector 51,Gurugram-DLF The Aralias,Cleaning,10,4,0,clear,36.1,0.0,10.0,HIGH,6,NORMAL,1.0,11.5,0.958,PASS,none,True,False
SYN-ETA-006894,2024-06-17T17:31:57,2024-06-17T17:32:15.700000,2024-06-17T17:35:51.100000,215.4,gps_geofence,1.61,176.5,2024-06-17T17:31:57,Delhi,South Delhi,Sector 50,Delhi-South Delhi,Pest Control,17,0,0,clear,38.4,0.0,10.0,MODERATE,14,HIGH,1.2,18.7,0.793,PASS,none,True,False
SYN-ETA-006895,2024-05-20T19:18:26,2024-05-20T19:18:43.500000,2024-05-20T19:35:16.700000,993.2,gps_geofence,4.38,808.8,2024-05-20T19:18:26,Gurugram,Sector 45,Sector 42,Gurugram-Sector 45,Cleaning,19,0,0,clear,35.2,0.0,10.0,HIGH,5,NORMAL,1.0,17.5,0.897,PASS,none,True,False
SYN-ETA-006896,2024-04-27T17:35:22,2024-04-27T17:36:12.300000,2024-04-27T18:00:29.600000,1457.3,gps_geofence,3.45,1031.3,2024-04-27T17:35:22,Delhi,Malviya Nagar,Sector 62,Delhi-Malviya Nagar,Plumbing,17,5,1,partly_cloudy,45.2,0.0,8.0,SEVERE,10,HIGH,1.2,50.3,0.985,PASS,none,True,False
SYN-ETA-006897,2024-06-27T18:07:52,2024-06-27T18:07:54.400000,2024-06-27T18:34:50.100000,1615.7,job_start,6.16,1068.3,2024-06-27T18:07:52,Noida,Sector 93A,Sector 43,Noida-Sector 93A,Appliance Repair,18,3,0,rain,25.5,8.7,2.5,HIGH,9,NORMAL,1.0,2.4,0.7,PASS,none,True,False
SYN-ETA-006898,2024-03-10T18:39:27,2024-03-10T18:39:39.400000,2024-03-10T18:48:52.300000,552.9,job_start,2.29,413.5,2024-03-10T18:39:27,Gurugram,Cyber City,Sector 62,Gurugram-Cyber City,Plumbing,18,6,1,clear,43.1,0.0,10.0,HIGH,8,HIGH,1.2,12.4,0.959,PASS,none,True,False
SYN-ETA-006899,2024-02-12T19:26:12,2024-02-12T19:26:16.100000,2024-02-12T19:39:28.100000,792.0,gps_geofence,2.96,476.5,2024-02-12T19:26:12,Delhi,Golf Links,Sector 55,Delhi-Golf Links,Cleaning,19,0,0,clear,11.0,0.0,10.0,HIGH,8,HIGH,1.2,4.1,0.828,PASS,none,True,False
SYN-ETA-006900,2024-06-13T13:09:43,2024-06-13T13:09:46.800000,2024-06-13T13:32:07.500000,1340.7,gps_geofence,4.72,996.7,2024-06-13T13:09:43,Delhi,New Friends Colony,Sector 62,Delhi-New Friends Colony,Deep Cleaning,13,3,0,rain,31.4,11.5,2.5,HIGH,4,LOW,1.0,3.8,0.683,PASS,none,True,False
SYN-ETA-006901,2024-01-19T19:35:00,2024-01-19T19:35:05.200000,2024-01-19T19:49:55.100000,889.9,job_start,3.42,605.7,2024-01-19T19:35:00,Delhi,Greater Kailash,Sector 93,Delhi-Greater Kailash,Plumbing,19,4,0,clear,9.9,0.0,10.0,HIGH,14,NORMAL,1.0,5.2,0.735,PASS,none,True,False
SYN-ETA-006902,2024-06-07T09:12:31,2024-06-07T09:12:41.700000,2024-06-07T09:17:20.100000,278.4,job_start,1.12,191.3,2024-06-07T09:12:31,Delhi,Golf Links,Sector 42,Delhi-Golf Links,Cleaning,9,4,0,clear,24.9,0.0,10.0,HIGH,6,VERY_HIGH,1.5,10.7,0.987,PASS,none,True,False
SYN-ETA-006903,2024-05-20T09:53:05,2024-05-20T09:54:34.800000,2024-05-20T10:06:52.200000,737.4,job_start,3.15,604.3,2024-05-20T09:53:05,Gurugram,Sector 43,Sector 42,Gurugram-Sector 43,Carpentry,9,0,0,partly_cloudy,38.4,0.0,8.0,HIGH,7,HIGH,1.2,89.8,0.917,PASS,none,True,False
SYN-ETA-006904,2024-02-23T19:42:03,2024-02-23T19:42:03.800000,2024-02-23T19:59:33.700000,1049.9,gps_geofence,4.59,789.6,2024-02-23T19:42:03,Delhi,Vasant Vihar,Sector 45,Delhi-Vasant Vihar,Plumbing,19,4,0,partly_cloudy,11.2,0.0,8.0,HIGH,4,HIGH,1.2,0.8,0.901,PASS,none,True,False
SYN-ETA-006905,2024-03-07T10:31:01,2024-03-07T10:31:01.500000,2024-03-07T10:47:51.700000,1010.2,job_start,4.1,708.9,2024-03-07T10:31:01,Noida,Greater Noida West,Sector 52,Noida-Greater Noida West,Plumbing,10,3,0,partly_cloudy,40.8,0.0,8.0,HIGH,9,LOW,1.0,0.5,0.913,PASS,none,True,False
SYN-ETA-006906,2024-04-05T18:37:14,2024-04-05T18:37:15.400000,2024-04-05T18:52:16.600000,901.2,gps_geofence,4.12,731.4,2024-04-05T18:37:14,Gurugram,DLF The Aralias,Sector 50,Gurugram-DLF The Aralias,General Handyman,18,4,0,clear,34.7,0.0,10.0,HIGH,8,LOW,1.0,1.4,0.771,PASS,none,True,False
SYN-ETA-006907,2024-03-17T10:52:11,2024-03-17T10:52:12.900000,2024-03-17T11:26:38.800000,2065.9,gps_geofence,3.94,1460.7,2024-03-17T10:52:11,Gurugram,DLF The Camellias,Sector 52,Gurugram-DLF The Camellias,Cleaning,10,6,1,dust,39.4,0.0,2.5,SEVERE,11,NORMAL,1.0,1.9,0.803,PASS,none,True,False
SYN-ETA-006908,2024-06-09T10:15:09,2024-06-09T10:15:21.900000,2024-06-09T10:30:55.500000,933.6,gps_geofence,3.28,655.9,2024-06-09T10:15:09,Noida,Sector 50,Sector 52,Noida-Sector 50,Electrical,10,6,1,rain,25.9,10.1,2.5,HIGH,6,NORMAL,1.0,12.9,0.719,PASS,none,True,False
SYN-ETA-006909,2024-06-13T21:05:16,2024-06-13T21:06:23.400000,2024-06-13T21:29:12.900000,1369.5,gps_geofence,4.87,955.0,2024-06-13T21:05:16,Noida,Sector 50,Sector 43,Noida-Sector 50,Appliance Repair,21,3,0,rain,30.1,1.4,2.5,HIGH,7,HIGH,1.2,67.4,0.923,PASS,none,True,False
SYN-ETA-006910,2024-02-04T08:06:19,2024-02-04T08:07:52.400000,2024-02-04T08:34:15.700000,1583.3,gps_geofence,2.57,889.0,2024-02-04T08:06:19,Delhi,Vasant Kunj,Sector 42,Delhi-Vasant Kunj,Cleaning,8,6,1,fog,20.2,0.0,2.5,SEVERE,4,VERY_HIGH,1.5,93.4,0.693,PASS,none,True,False
SYN-ETA-006911,2024-05-02T06:11:18,2024-05-02T06:11:19.300000,2024-05-02T06:13:55.500000,156.2,gps_geofence,1.33,123.4,2024-05-02T06:11:18,Gurugram,Golf Course Road,Sector 62,Gurugram-Golf Course Road,Plumbing,6,3,0,clear,37.1,0.0,10.0,LOW,6,NORMAL,1.0,1.3,0.842,PASS,none,True,False
SYN-ETA-006912,2024-02-03T07:21:25,2024-02-03T07:21:31.400000,2024-02-03T07:30:04.700000,513.3,gps_geofence,4.47,410.4,2024-02-03T07:21:25,Noida,Sector 44,Sector 93,Noida-Sector 44,Plumbing,7,5,1,clear,19.4,0.0,10.0,LOW,7,NORMAL,1.0,6.4,0.899,PASS,none,True,False
SYN-ETA-006913,2024-06-28T09:49:39,2024-06-28T09:51:07.900000,2024-06-28T09:52:36.300000,88.4,gps_geofence,0.3,59.4,2024-06-28T09:49:39,Noida,Sector 52,Sector 43,Noida-Sector 52,Electrical,9,4,0,heavy_rain,27.3,1.2,2.5,HIGH,8,HIGH,1.2,88.9,0.855,PASS,none,True,False
SYN-ETA-006914,2024-01-01T09:34:53,2024-01-01T09:35:14.800000,2024-01-01T09:45:52.300000,637.5,gps_geofence,2.02,447.4,2024-01-01T09:34:53,Gurugram,Golf Course Road,Sector 42,Gurugram-Golf Course Road,Cleaning,9,0,0,fog,15.7,0.0,2.5,HIGH,6,HIGH,1.2,21.8,0.898,PASS,none,True,False
SYN-ETA-006915,2024-04-27T09:46:02,2024-04-27T09:46:04.200000,2024-04-27T10:09:59.900000,1435.7,gps_geofence,5.65,991.4,2024-04-27T09:46:02,Noida,Sector 100,Sector 62,Noida-Sector 100,Carpentry,9,5,1,partly_cloudy,39.7,0.0,8.0,HIGH,11,NORMAL,1.0,2.2,0.846,PASS,none,True,False
SYN-ETA-006916,2024-03-27T17:58:12,2024-03-27T17:58:16.400000,2024-03-27T18:25:57,1660.6,gps_geofence,3.14,925.6,2024-03-27T17:58:12,Gurugram,Golf Course Road,Sector 51,Gurugram-Golf Course Road,Electrical,17,2,0,partly_cloudy,40.5,0.0,8.0,SEVERE,10,HIGH,1.2,4.4,0.694,PASS,none,True,False
SYN-ETA-006917,2024-05-22T16:16:58,2024-05-22T16:17:26.400000,2024-05-22T16:37:11.300000,1184.9,gps_geofence,8.87,1093.0,2024-05-22T16:16:58,Gurugram,Cyber City,Sector 42,Gurugram-Cyber City,Pest Control,16,2,0,clear,37.4,0.0,10.0,MODERATE,6,VERY_HIGH,1.5,28.4,0.711,PASS,none,True,False
SYN-ETA-006918,2024-04-06T08:13:51,2024-04-06T08:15:06.900000,2024-04-06T08:21:33.100000,386.2,gps_geofence,2.77,336.2,2024-04-06T08:13:51,Gurugram,DLF The Belaire,Sector 62,Gurugram-DLF The Belaire,AC Service,8,5,1,clear,41.1,0.0,10.0,MODERATE,4,VERY_HIGH,1.5,75.9,0.73,PASS,none,True,False
SYN-ETA-006919,2024-01-15T18:45:41,2024-01-15T18:45:41.300000,2024-01-15T19:46:15.500000,3634.2,gps_geofence,8.87,2625.0,2024-01-15T18:45:41,Gurugram,DLF The Magnolias,Sector 51,Gurugram-DLF The Magnolias,AC Service,18,0,0,partly_cloudy,12.8,0.0,8.0,SEVERE,7,NORMAL,1.0,0.3,0.913,REVIEW,long_trip,True,False
SYN-ETA-006920,2024-04-05T10:50:58,2024-04-05T10:50:59,2024-04-05T10:59:32.400000,513.4,job_start,3.4,418.9,2024-04-05T10:50:58,Gurugram,DLF The Aralias,Sector 52,Gurugram-DLF The Aralias,Deep Cleaning,10,4,0,cloudy,41.9,0.0,8.0,MODERATE,10,LOW,1.0,1.0,0.772,PASS,none,True,False
SYN-ETA-006921,2024-03-11T09:34:51,2024-03-11T09:35:34,2024-03-11T09:43:42.900000,488.9,gps_geofence,3.58,414.0,2024-03-11T09:34:51,Noida,Sector 62,Sector 55,Noida-Sector 62,Cleaning,9,0,0,partly_cloudy,36.6,0.0,8.0,MODERATE,9,HIGH,1.2,43.0,0.988,PASS,none,True,False
SYN-ETA-006922,2024-06-12T10:10:22,2024-06-12T10:10:36.600000,2024-06-12T10:51:38.500000,2461.9,job_start,4.27,1244.3,2024-06-12T10:10:22,Gurugram,DLF Park Place,Sector 62,Gurugram-DLF Park Place,Appliance Repair,10,2,0,rain,31.1,5.8,2.5,SEVERE,7,NORMAL,1.0,14.6,0.711,PASS,none,True,False
SYN-ETA-006923,2024-01-02T09:39:40,2024-01-02T09:39:42.200000,2024-01-02T10:02:42.100000,1379.9,gps_geofence,4.86,964.4,2024-01-02T09:39:40,Noida,Greater Noida West,Sector 44,Noida-Greater Noida West,General Handyman,9,1,0,clear,8.2,0.0,10.0,HIGH,3,NORMAL,1.0,2.2,0.963,PASS,none,True,False
SYN-ETA-006924,2024-02-29T09:27:43,2024-02-29T09:28:38.900000,2024-02-29T09:41:20.100000,761.2,gps_geofence,3.08,574.7,2024-02-29T09:27:43,Delhi,South Delhi,Sector 42,Delhi-South Delhi,Plumbing,9,3,0,partly_cloudy,5.0,0.0,8.0,HIGH,8,HIGH,1.2,55.9,0.651,PASS,none,True,False
SYN-ETA-006925,2024-03-28T18:36:11,2024-03-28T18:36:50.100000,2024-03-28T18:56:49.600000,1199.5,job_start,3.6,750.0,2024-03-28T18:36:11,Gurugram,Sector 44,Sector 75,Gurugram-Sector 44,Electrical,18,3,0,dust,41.4,0.0,2.5,HIGH,7,HIGH,1.2,39.1,0.827,PASS,none,True,False
SYN-ETA-006926,2024-06-07T18:24:23,2024-06-07T18:24:28.300000,2024-06-07T18:44:39.700000,1211.4,gps_geofence,4.75,941.3,2024-06-07T18:24:23,Noida,Sector 93A,Sector 62,Noida-Sector 93A,Pest Control,18,4,0,cloudy,27.0,0.0,8.0,HIGH,5,LOW,1.0,5.3,0.889,PASS,none,True,False
SYN-ETA-006927,2024-06-26T19:51:45,2024-06-26T19:53:13.100000,2024-06-26T20:35:23.200000,2530.1,job_start,5.44,1626.0,2024-06-26T19:51:45,Gurugram,DLF The Crest,Sector 55,Gurugram-DLF The Crest,Electrical,19,2,0,clear,33.1,0.0,10.0,SEVERE,8,HIGH,1.2,88.1,0.808,PASS,none,True,False
SYN-ETA-006928,2024-01-25T19:41:44,2024-01-25T19:41:45.500000,2024-01-25T21:09:01.100000,5235.6,job_start,7.15,2565.5,2024-01-25T19:41:44,Delhi,Hauz Khas,Sector 43,Delhi-Hauz Khas,General Handyman,19,3,0,fog,13.1,0.0,2.5,SEVERE,9,LOW,1.0,1.5,0.629,REVIEW,long_trip,True,False
SYN-ETA-006929,2024-03-16T14:41:37,2024-03-16T14:42:03.800000,2024-03-16T14:55:13.800000,790.0,job_start,8.08,744.9,2024-03-16T14:41:37,Delhi,Greater Kailash,Sector 42,Delhi-Greater Kailash,Appliance Repair,14,5,1,clear,47.3,0.0,10.0,LOW,9,NORMAL,1.0,26.8,0.852,PASS,none,True,False
SYN-ETA-006930,2024-06-23T13:53:43,2024-06-23T13:54:03.200000,2024-06-23T14:10:26.800000,983.6,gps_geofence,3.35,696.4,2024-06-23T13:53:43,Delhi,Golf Links,Sector 55,Delhi-Golf Links,Plumbing,13,6,1,heavy_rain,29.1,16.1,2.5,HIGH,8,NORMAL,1.0,20.2,0.752,PASS,none,True,False
SYN-ETA-006931,2024-01-12T19:19:21,2024-01-12T19:19:21.900000,2024-01-12T20:03:16.100000,2634.2,gps_geofence,6.39,1784.0,2024-01-12T19:19:21,Delhi,Saket,Sector 62,Delhi-Saket,Carpentry,19,4,0,clear,8.4,0.0,10.0,SEVERE,1,VERY_HIGH,1.5,0.9,0.861,PASS,none,True,False
SYN-ETA-006932,2024-06-23T18:30:41,2024-06-23T18:30:53.300000,2024-06-23T18:42:33.300000,700.0,gps_geofence,2.66,486.8,2024-06-23T18:30:41,Noida,Sector 62,Sector 51,Noida-Sector 62,AC Service,18,6,1,rain,33.8,0.9,2.5,HIGH,1,VERY_HIGH,1.5,12.3,0.824,PASS,none,True,False
SYN-ETA-006933,2024-03-24T07:42:53,2024-03-24T07:43:08.500000,2024-03-24T07:52:01.300000,532.8,gps_geofence,5.87,519.2,2024-03-24T07:42:53,Gurugram,DLF The Crest,Sector 44,Gurugram-DLF The Crest,Plumbing,7,6,1,clear,40.0,0.0,10.0,LOW,8,LOW,1.0,15.5,0.753,PASS,none,True,False
SYN-ETA-006934,2024-06-16T07:33:22,2024-06-16T07:34:20,2024-06-16T07:49:37.700000,917.7,gps_geofence,3.72,688.0,2024-06-16T07:33:22,Delhi,South Delhi,Sector 44,Delhi-South Delhi,Pest Control,7,6,1,rain,29.9,2.0,2.5,HIGH,5,HIGH,1.2,58.0,0.775,PASS,none,True,False
SYN-ETA-006935,2024-05-17T20:10:17,2024-05-17T20:10:28,2024-05-17T20:36:17.700000,1549.7,gps_geofence,6.39,990.6,2024-05-17T20:10:17,Delhi,South Delhi,Sector 51,Delhi-South Delhi,AC Service,20,4,0,cloudy,40.1,0.0,8.0,HIGH,7,NORMAL,1.0,11.0,0.857,PASS,none,True,False
SYN-ETA-006936,2024-06-01T19:26:21,2024-06-01T19:26:31.900000,2024-06-01T19:37:04.800000,632.9,job_start,2.31,416.6,2024-06-01T19:26:21,Delhi,Vasant Kunj,Sector 55,Delhi-Vasant Kunj,Electrical,19,5,1,cloudy,33.0,0.0,8.0,HIGH,9,LOW,1.0,10.9,0.786,PASS,none,True,False
SYN-ETA-006937,2024-01-23T10:37:16,2024-01-23T10:37:21.400000,2024-01-23T10:50:41.200000,799.8,job_start,2.9,569.4,2024-01-23T10:37:16,Gurugram,DLF Park Place,Sector 62,Gurugram-DLF Park Place,Cleaning,10,1,0,dust,8.4,0.0,2.5,HIGH,4,LOW,1.0,5.4,0.877,PASS,none,True,False
SYN-ETA-006938,2024-02-12T08:22:35,2024-02-12T08:22:35.200000,2024-02-12T08:49:49.500000,1634.3,gps_geofence,7.63,1339.2,2024-02-12T08:22:35,Delhi,South Delhi,Sector 44,Delhi-South Delhi,Carpentry,8,0,0,clear,16.0,0.0,10.0,HIGH,5,NORMAL,1.0,0.2,0.911,PASS,none,True,False
SYN-ETA-006939,2024-04-06T09:18:45,2024-04-06T09:19:35.200000,2024-04-06T09:41:55.200000,1340.0,gps_geofence,4.69,955.1,2024-04-06T09:18:45,Delhi,Hauz Khas,Sector 50,Delhi-Hauz Khas,Deep Cleaning,9,5,1,dust,38.1,0.0,2.5,HIGH,5,HIGH,1.2,50.2,0.923,PASS,none,True,False
SYN-ETA-006940,2024-02-12T22:04:01,2024-02-12T22:04:08,2024-02-12T22:16:05.800000,717.8,gps_geofence,5.38,595.5,2024-02-12T22:04:01,Gurugram,Sector 45,Sector 51,Gurugram-Sector 45,Electrical,22,0,0,clear,17.9,0.0,10.0,MODERATE,3,NORMAL,1.0,7.0,0.937,PASS,none,True,False
SYN-ETA-006941,2024-02-09T09:10:44,2024-02-09T09:10:46.300000,2024-02-09T09:18:58.100000,491.8,gps_geofence,2.39,441.1,2024-02-09T09:10:44,Gurugram,DLF The Belaire,Sector 55,Gurugram-DLF The Belaire,Electrical,9,4,0,partly_cloudy,14.0,0.0,8.0,HIGH,5,LOW,1.0,2.3,0.518,PASS,none,True,False
